source,target,data_mb,data_bytes,files
mdifffitid0005604,mconcatfitid0006379,0.000050000,50,3-fit.000025.000031.txt
mdifffitid0005605,mconcatfitid0006379,0.000050000,50,3-fit.000025.000032.txt
mdifffitid0005602,mconcatfitid0006379,0.000050000,50,3-fit.000025.000029.txt
mdifffitid0005603,mconcatfitid0006379,0.000050000,50,3-fit.000025.000030.txt
mdifffitid0005608,mconcatfitid0006379,0.000050000,50,3-fit.000025.000035.txt
mdifffitid0005609,mconcatfitid0006379,0.000050000,50,3-fit.000025.000036.txt
mdifffitid0005606,mconcatfitid0006379,0.000289000,289,3-fit.000025.000033.txt
mdifffitid0005607,mconcatfitid0006379,0.000266000,266,3-fit.000025.000034.txt
mdifffitid0004363,mconcatfitid0006379,0.000276000,276,3-fit.000001.000002.txt
mdifffitid0005695,mconcatfitid0006379,0.000050000,50,3-fit.000027.000047.txt
mdifffitid0005696,mconcatfitid0006379,0.000050000,50,3-fit.000027.000048.txt
mdifffitid0004365,mconcatfitid0006379,0.000050000,50,3-fit.000001.000004.txt
mdifffitid0005693,mconcatfitid0006379,0.000050000,50,3-fit.000027.000045.txt
mdifffitid0004364,mconcatfitid0006379,0.000050000,50,3-fit.000001.000003.txt
mdifffitid0005694,mconcatfitid0006379,0.000050000,50,3-fit.000027.000046.txt
mdifffitid0004367,mconcatfitid0006379,0.000050000,50,3-fit.000001.000006.txt
mdifffitid0005699,mconcatfitid0006379,0.000050000,50,3-fit.000027.000051.txt
mdifffitid0004366,mconcatfitid0006379,0.000050000,50,3-fit.000001.000005.txt
mdifffitid0004369,mconcatfitid0006379,0.000050000,50,3-fit.000001.000008.txt
mdifffitid0005697,mconcatfitid0006379,0.000050000,50,3-fit.000027.000049.txt
mdifffitid0004368,mconcatfitid0006379,0.000050000,50,3-fit.000001.000007.txt
mdifffitid0005698,mconcatfitid0006379,0.000050000,50,3-fit.000027.000050.txt
mdifffitid0005691,mconcatfitid0006379,0.000050000,50,3-fit.000027.000043.txt
mdifffitid0005692,mconcatfitid0006379,0.000050000,50,3-fit.000027.000044.txt
mdifffitid0005690,mconcatfitid0006379,0.000050000,50,3-fit.000027.000042.txt
mdifffitid0004374,mconcatfitid0006379,0.000050000,50,3-fit.000001.000013.txt
mdifffitid0004373,mconcatfitid0006379,0.000050000,50,3-fit.000001.000012.txt
mdifffitid0004376,mconcatfitid0006379,0.000050000,50,3-fit.000001.000015.txt
mdifffitid0004375,mconcatfitid0006379,0.000050000,50,3-fit.000001.000014.txt
mdifffitid0004378,mconcatfitid0006379,0.000050000,50,3-fit.000001.000017.txt
mdifffitid0004377,mconcatfitid0006379,0.000050000,50,3-fit.000001.000016.txt
mdifffitid0004379,mconcatfitid0006379,0.000050000,50,3-fit.000001.000018.txt
mdifffitid0004370,mconcatfitid0006379,0.000295000,295,3-fit.000001.000009.txt
mdifffitid0004372,mconcatfitid0006379,0.000050000,50,3-fit.000001.000011.txt
mdifffitid0004371,mconcatfitid0006379,0.000269000,269,3-fit.000001.000010.txt
mdifffitid0004385,mconcatfitid0006379,0.000050000,50,3-fit.000001.000024.txt
mdifffitid0004384,mconcatfitid0006379,0.000050000,50,3-fit.000001.000023.txt
mdifffitid0004387,mconcatfitid0006379,0.000050000,50,3-fit.000001.000026.txt
mdifffitid0004386,mconcatfitid0006379,0.000050000,50,3-fit.000001.000025.txt
mdifffitid0004389,mconcatfitid0006379,0.000050000,50,3-fit.000001.000028.txt
mdifffitid0004388,mconcatfitid0006379,0.000050000,50,3-fit.000001.000027.txt
mdifffitid0004381,mconcatfitid0006379,0.000050000,50,3-fit.000001.000020.txt
mdifffitid0004380,mconcatfitid0006379,0.000050000,50,3-fit.000001.000019.txt
mdifffitid0004383,mconcatfitid0006379,0.000050000,50,3-fit.000001.000022.txt
mdifffitid0004382,mconcatfitid0006379,0.000050000,50,3-fit.000001.000021.txt
mdifffitid0004396,mconcatfitid0006379,0.000050000,50,3-fit.000001.000035.txt
mdifffitid0004395,mconcatfitid0006379,0.000050000,50,3-fit.000001.000034.txt
mdifffitid0004398,mconcatfitid0006379,0.000050000,50,3-fit.000001.000037.txt
mdifffitid0004397,mconcatfitid0006379,0.000050000,50,3-fit.000001.000036.txt
mdifffitid0004399,mconcatfitid0006379,0.000050000,50,3-fit.000001.000038.txt
mdifffitid0004390,mconcatfitid0006379,0.000050000,50,3-fit.000001.000029.txt
mdifffitid0004392,mconcatfitid0006379,0.000050000,50,3-fit.000001.000031.txt
mdifffitid0004391,mconcatfitid0006379,0.000050000,50,3-fit.000001.000030.txt
mdifffitid0004394,mconcatfitid0006379,0.000050000,50,3-fit.000001.000033.txt
mdifffitid0004393,mconcatfitid0006379,0.000050000,50,3-fit.000001.000032.txt
mdifffitid0005651,mconcatfitid0006379,0.000050000,50,3-fit.000026.000040.txt
mdifffitid0005652,mconcatfitid0006379,0.000050000,50,3-fit.000026.000041.txt
mdifffitid0005650,mconcatfitid0006379,0.000050000,50,3-fit.000026.000039.txt
mdifffitid0005655,mconcatfitid0006379,0.000050000,50,3-fit.000026.000044.txt
mdifffitid0005656,mconcatfitid0006379,0.000050000,50,3-fit.000026.000045.txt
mdifffitid0005653,mconcatfitid0006379,0.000050000,50,3-fit.000026.000042.txt
mdifffitid0005654,mconcatfitid0006379,0.000050000,50,3-fit.000026.000043.txt
mdifffitid0005659,mconcatfitid0006379,0.000050000,50,3-fit.000026.000048.txt
mdifffitid0005657,mconcatfitid0006379,0.000050000,50,3-fit.000026.000046.txt
mdifffitid0005658,mconcatfitid0006379,0.000050000,50,3-fit.000026.000047.txt
mdifffitid0005662,mconcatfitid0006379,0.000050000,50,3-fit.000026.000051.txt
mdifffitid0005663,mconcatfitid0006379,0.000050000,50,3-fit.000026.000052.txt
mdifffitid0005660,mconcatfitid0006379,0.000050000,50,3-fit.000026.000049.txt
mdifffitid0005661,mconcatfitid0006379,0.000050000,50,3-fit.000026.000050.txt
mdifffitid0005666,mconcatfitid0006379,0.000050000,50,3-fit.000026.000055.txt
mdifffitid0005667,mconcatfitid0006379,0.000050000,50,3-fit.000026.000056.txt
mdifffitid0005664,mconcatfitid0006379,0.000050000,50,3-fit.000026.000053.txt
mdifffitid0005665,mconcatfitid0006379,0.000050000,50,3-fit.000026.000054.txt
mdifffitid0005668,mconcatfitid0006379,0.000050000,50,3-fit.000026.000057.txt
mdifffitid0005669,mconcatfitid0006379,0.000050000,50,3-fit.000026.000058.txt
mdifffitid0005673,mconcatfitid0006379,0.000050000,50,3-fit.000026.000062.txt
mdifffitid0005674,mconcatfitid0006379,0.000050000,50,3-fit.000026.000063.txt
mdifffitid0005671,mconcatfitid0006379,0.000050000,50,3-fit.000026.000060.txt
mdifffitid0005672,mconcatfitid0006379,0.000050000,50,3-fit.000026.000061.txt
mdifffitid0005677,mconcatfitid0006379,0.000050000,50,3-fit.000027.000029.txt
mdifffitid0005678,mconcatfitid0006379,0.000050000,50,3-fit.000027.000030.txt
mdifffitid0005675,mconcatfitid0006379,0.000050000,50,3-fit.000026.000064.txt
mdifffitid0005676,mconcatfitid0006379,0.000292000,292,3-fit.000027.000028.txt
mdifffitid0005679,mconcatfitid0006379,0.000050000,50,3-fit.000027.000031.txt
mdifffitid0005670,mconcatfitid0006379,0.000050000,50,3-fit.000026.000059.txt
mdifffitid0005684,mconcatfitid0006379,0.000285000,285,3-fit.000027.000036.txt
mdifffitid0005685,mconcatfitid0006379,0.000050000,50,3-fit.000027.000037.txt
mdifffitid0005682,mconcatfitid0006379,0.000289000,289,3-fit.000027.000034.txt
mdifffitid0005683,mconcatfitid0006379,0.000295000,295,3-fit.000027.000035.txt
mdifffitid0005688,mconcatfitid0006379,0.000050000,50,3-fit.000027.000040.txt
mdifffitid0005689,mconcatfitid0006379,0.000050000,50,3-fit.000027.000041.txt
mdifffitid0005686,mconcatfitid0006379,0.000050000,50,3-fit.000027.000038.txt
mdifffitid0005687,mconcatfitid0006379,0.000050000,50,3-fit.000027.000039.txt
mdifffitid0005680,mconcatfitid0006379,0.000050000,50,3-fit.000027.000032.txt
mdifffitid0005681,mconcatfitid0006379,0.000050000,50,3-fit.000027.000033.txt
mdifffitid0005501,mconcatfitid0006379,0.000050000,50,3-fit.000022.000048.txt
mdifffitid0005502,mconcatfitid0006379,0.000050000,50,3-fit.000022.000049.txt
mdifffitid0005500,mconcatfitid0006379,0.000050000,50,3-fit.000022.000047.txt
mdifffitid0005505,mconcatfitid0006379,0.000050000,50,3-fit.000022.000052.txt
mdifffitid0005506,mconcatfitid0006379,0.000050000,50,3-fit.000022.000053.txt
mdifffitid0005503,mconcatfitid0006379,0.000050000,50,3-fit.000022.000050.txt
mdifffitid0005504,mconcatfitid0006379,0.000050000,50,3-fit.000022.000051.txt
mdifffitid0005509,mconcatfitid0006379,0.000050000,50,3-fit.000022.000056.txt
mdifffitid0005507,mconcatfitid0006379,0.000050000,50,3-fit.000022.000054.txt
mdifffitid0005508,mconcatfitid0006379,0.000050000,50,3-fit.000022.000055.txt
mdifffitid0005512,mconcatfitid0006379,0.000050000,50,3-fit.000022.000059.txt
mdifffitid0005513,mconcatfitid0006379,0.000050000,50,3-fit.000022.000060.txt
mdifffitid0005510,mconcatfitid0006379,0.000050000,50,3-fit.000022.000057.txt
mdifffitid0005511,mconcatfitid0006379,0.000050000,50,3-fit.000022.000058.txt
mdifffitid0005516,mconcatfitid0006379,0.000050000,50,3-fit.000022.000063.txt
mdifffitid0005517,mconcatfitid0006379,0.000050000,50,3-fit.000022.000064.txt
mdifffitid0005514,mconcatfitid0006379,0.000050000,50,3-fit.000022.000061.txt
mdifffitid0005515,mconcatfitid0006379,0.000050000,50,3-fit.000022.000062.txt
mdifffitid0005518,mconcatfitid0006379,0.000050000,50,3-fit.000023.000024.txt
mdifffitid0005519,mconcatfitid0006379,0.000050000,50,3-fit.000023.000025.txt
mdifffitid0005520,mconcatfitid0006379,0.000050000,50,3-fit.000023.000026.txt
mdifffitid0005523,mconcatfitid0006379,0.000050000,50,3-fit.000023.000029.txt
mdifffitid0005524,mconcatfitid0006379,0.000288000,288,3-fit.000023.000030.txt
mdifffitid0005521,mconcatfitid0006379,0.000050000,50,3-fit.000023.000027.txt
mdifffitid0005522,mconcatfitid0006379,0.000050000,50,3-fit.000023.000028.txt
mdifffitid0005527,mconcatfitid0006379,0.000050000,50,3-fit.000023.000033.txt
mdifffitid0005528,mconcatfitid0006379,0.000050000,50,3-fit.000023.000034.txt
mdifffitid0005525,mconcatfitid0006379,0.000289000,289,3-fit.000023.000031.txt
mdifffitid0005526,mconcatfitid0006379,0.000050000,50,3-fit.000023.000032.txt
mdifffitid0005529,mconcatfitid0006379,0.000050000,50,3-fit.000023.000035.txt
mdifffitid0005574,mconcatfitid0006379,0.000050000,50,3-fit.000024.000040.txt
mdifffitid0005575,mconcatfitid0006379,0.000050000,50,3-fit.000024.000041.txt
mdifffitid0005572,mconcatfitid0006379,0.000050000,50,3-fit.000024.000038.txt
mdifffitid0005573,mconcatfitid0006379,0.000050000,50,3-fit.000024.000039.txt
mdifffitid0005578,mconcatfitid0006379,0.000050000,50,3-fit.000024.000044.txt
mdifffitid0005579,mconcatfitid0006379,0.000050000,50,3-fit.000024.000045.txt
mdifffitid0005576,mconcatfitid0006379,0.000050000,50,3-fit.000024.000042.txt
mdifffitid0005577,mconcatfitid0006379,0.000050000,50,3-fit.000024.000043.txt
mdifffitid0005570,mconcatfitid0006379,0.000050000,50,3-fit.000024.000036.txt
mdifffitid0005571,mconcatfitid0006379,0.000050000,50,3-fit.000024.000037.txt
mdifffitid0005585,mconcatfitid0006379,0.000050000,50,3-fit.000024.000051.txt
mdifffitid0005586,mconcatfitid0006379,0.000050000,50,3-fit.000024.000052.txt
mdifffitid0005583,mconcatfitid0006379,0.000050000,50,3-fit.000024.000049.txt
mdifffitid0005584,mconcatfitid0006379,0.000050000,50,3-fit.000024.000050.txt
mdifffitid0005589,mconcatfitid0006379,0.000050000,50,3-fit.000024.000055.txt
mdifffitid0005587,mconcatfitid0006379,0.000050000,50,3-fit.000024.000053.txt
mdifffitid0005588,mconcatfitid0006379,0.000050000,50,3-fit.000024.000054.txt
mdifffitid0005581,mconcatfitid0006379,0.000050000,50,3-fit.000024.000047.txt
mdifffitid0005582,mconcatfitid0006379,0.000050000,50,3-fit.000024.000048.txt
mdifffitid0005580,mconcatfitid0006379,0.000050000,50,3-fit.000024.000046.txt
mdifffitid0005596,mconcatfitid0006379,0.000050000,50,3-fit.000024.000062.txt
mdifffitid0005597,mconcatfitid0006379,0.000050000,50,3-fit.000024.000063.txt
mdifffitid0005594,mconcatfitid0006379,0.000050000,50,3-fit.000024.000060.txt
mdifffitid0005595,mconcatfitid0006379,0.000050000,50,3-fit.000024.000061.txt
mdifffitid0005598,mconcatfitid0006379,0.000050000,50,3-fit.000024.000064.txt
mdifffitid0005599,mconcatfitid0006379,0.000273000,273,3-fit.000025.000026.txt
mdifffitid0005592,mconcatfitid0006379,0.000050000,50,3-fit.000024.000058.txt
mdifffitid0005593,mconcatfitid0006379,0.000050000,50,3-fit.000024.000059.txt
mdifffitid0005590,mconcatfitid0006379,0.000050000,50,3-fit.000024.000056.txt
mdifffitid0005591,mconcatfitid0006379,0.000050000,50,3-fit.000024.000057.txt
mdifffitid0005530,mconcatfitid0006379,0.000050000,50,3-fit.000023.000036.txt
mdifffitid0005531,mconcatfitid0006379,0.000050000,50,3-fit.000023.000037.txt
mdifffitid0005534,mconcatfitid0006379,0.000050000,50,3-fit.000023.000040.txt
mdifffitid0005535,mconcatfitid0006379,0.000050000,50,3-fit.000023.000041.txt
mdifffitid0005532,mconcatfitid0006379,0.000050000,50,3-fit.000023.000038.txt
mdifffitid0005533,mconcatfitid0006379,0.000050000,50,3-fit.000023.000039.txt
mdifffitid0005538,mconcatfitid0006379,0.000050000,50,3-fit.000023.000044.txt
mdifffitid0005539,mconcatfitid0006379,0.000050000,50,3-fit.000023.000045.txt
mdifffitid0005536,mconcatfitid0006379,0.000050000,50,3-fit.000023.000042.txt
mdifffitid0005537,mconcatfitid0006379,0.000050000,50,3-fit.000023.000043.txt
mdifffitid0005541,mconcatfitid0006379,0.000050000,50,3-fit.000023.000047.txt
mdifffitid0005542,mconcatfitid0006379,0.000050000,50,3-fit.000023.000048.txt
mdifffitid0005540,mconcatfitid0006379,0.000050000,50,3-fit.000023.000046.txt
mdifffitid0005545,mconcatfitid0006379,0.000050000,50,3-fit.000023.000051.txt
mdifffitid0005546,mconcatfitid0006379,0.000050000,50,3-fit.000023.000052.txt
mdifffitid0005543,mconcatfitid0006379,0.000050000,50,3-fit.000023.000049.txt
mdifffitid0005544,mconcatfitid0006379,0.000050000,50,3-fit.000023.000050.txt
mdifffitid0005549,mconcatfitid0006379,0.000050000,50,3-fit.000023.000055.txt
mdifffitid0005547,mconcatfitid0006379,0.000050000,50,3-fit.000023.000053.txt
mdifffitid0005548,mconcatfitid0006379,0.000050000,50,3-fit.000023.000054.txt
mdifffitid0005552,mconcatfitid0006379,0.000050000,50,3-fit.000023.000058.txt
mdifffitid0005553,mconcatfitid0006379,0.000050000,50,3-fit.000023.000059.txt
mdifffitid0005550,mconcatfitid0006379,0.000050000,50,3-fit.000023.000056.txt
mdifffitid0005551,mconcatfitid0006379,0.000050000,50,3-fit.000023.000057.txt
mdifffitid0005556,mconcatfitid0006379,0.000050000,50,3-fit.000023.000062.txt
mdifffitid0005557,mconcatfitid0006379,0.000050000,50,3-fit.000023.000063.txt
mdifffitid0005554,mconcatfitid0006379,0.000050000,50,3-fit.000023.000060.txt
mdifffitid0005555,mconcatfitid0006379,0.000050000,50,3-fit.000023.000061.txt
mdifffitid0005558,mconcatfitid0006379,0.000050000,50,3-fit.000023.000064.txt
mdifffitid0005559,mconcatfitid0006379,0.000050000,50,3-fit.000024.000025.txt
mdifffitid0005563,mconcatfitid0006379,0.000050000,50,3-fit.000024.000029.txt
mdifffitid0005564,mconcatfitid0006379,0.000050000,50,3-fit.000024.000030.txt
mdifffitid0005561,mconcatfitid0006379,0.000050000,50,3-fit.000024.000027.txt
mdifffitid0005562,mconcatfitid0006379,0.000050000,50,3-fit.000024.000028.txt
mdifffitid0005567,mconcatfitid0006379,0.000050000,50,3-fit.000024.000033.txt
mdifffitid0005568,mconcatfitid0006379,0.000050000,50,3-fit.000024.000034.txt
mdifffitid0005565,mconcatfitid0006379,0.000050000,50,3-fit.000024.000031.txt
mdifffitid0005566,mconcatfitid0006379,0.000050000,50,3-fit.000024.000032.txt
mdifffitid0005569,mconcatfitid0006379,0.000050000,50,3-fit.000024.000035.txt
mdifffitid0005560,mconcatfitid0006379,0.000050000,50,3-fit.000024.000026.txt
mdifffitid0005402,mconcatfitid0006379,0.000050000,50,3-fit.000020.000034.txt
mdifffitid0005403,mconcatfitid0006379,0.000050000,50,3-fit.000020.000035.txt
mdifffitid0005400,mconcatfitid0006379,0.000050000,50,3-fit.000020.000032.txt
mdifffitid0005401,mconcatfitid0006379,0.000050000,50,3-fit.000020.000033.txt
mdifffitid0005406,mconcatfitid0006379,0.000050000,50,3-fit.000020.000038.txt
mdifffitid0005407,mconcatfitid0006379,0.000050000,50,3-fit.000020.000039.txt
mdifffitid0005404,mconcatfitid0006379,0.000050000,50,3-fit.000020.000036.txt
mdifffitid0005405,mconcatfitid0006379,0.000050000,50,3-fit.000020.000037.txt
mdifffitid0005408,mconcatfitid0006379,0.000050000,50,3-fit.000020.000040.txt
mdifffitid0005409,mconcatfitid0006379,0.000050000,50,3-fit.000020.000041.txt
mdifffitid0005497,mconcatfitid0006379,0.000050000,50,3-fit.000022.000044.txt
mdifffitid0005498,mconcatfitid0006379,0.000050000,50,3-fit.000022.000045.txt
mdifffitid0005495,mconcatfitid0006379,0.000050000,50,3-fit.000022.000042.txt
mdifffitid0005496,mconcatfitid0006379,0.000050000,50,3-fit.000022.000043.txt
mdifffitid0005499,mconcatfitid0006379,0.000050000,50,3-fit.000022.000046.txt
mdifffitid0005490,mconcatfitid0006379,0.000050000,50,3-fit.000022.000037.txt
mdifffitid0005493,mconcatfitid0006379,0.000050000,50,3-fit.000022.000040.txt
mdifffitid0005494,mconcatfitid0006379,0.000050000,50,3-fit.000022.000041.txt
mdifffitid0005491,mconcatfitid0006379,0.000050000,50,3-fit.000022.000038.txt
mdifffitid0005492,mconcatfitid0006379,0.000050000,50,3-fit.000022.000039.txt
mdifffitid0005453,mconcatfitid0006379,0.000050000,50,3-fit.000021.000042.txt
mdifffitid0005454,mconcatfitid0006379,0.000050000,50,3-fit.000021.000043.txt
mdifffitid0005451,mconcatfitid0006379,0.000050000,50,3-fit.000021.000040.txt
mdifffitid0005452,mconcatfitid0006379,0.000050000,50,3-fit.000021.000041.txt
mdifffitid0005457,mconcatfitid0006379,0.000050000,50,3-fit.000021.000046.txt
mdifffitid0005458,mconcatfitid0006379,0.000050000,50,3-fit.000021.000047.txt
mdifffitid0005455,mconcatfitid0006379,0.000050000,50,3-fit.000021.000044.txt
mdifffitid0005456,mconcatfitid0006379,0.000050000,50,3-fit.000021.000045.txt
mdifffitid0005459,mconcatfitid0006379,0.000050000,50,3-fit.000021.000048.txt
mdifffitid0005450,mconcatfitid0006379,0.000050000,50,3-fit.000021.000039.txt
mdifffitid0005464,mconcatfitid0006379,0.000050000,50,3-fit.000021.000053.txt
mdifffitid0005465,mconcatfitid0006379,0.000050000,50,3-fit.000021.000054.txt
mdifffitid0005462,mconcatfitid0006379,0.000050000,50,3-fit.000021.000051.txt
mdifffitid0005463,mconcatfitid0006379,0.000050000,50,3-fit.000021.000052.txt
mdifffitid0005468,mconcatfitid0006379,0.000050000,50,3-fit.000021.000057.txt
mdifffitid0005469,mconcatfitid0006379,0.000050000,50,3-fit.000021.000058.txt
mdifffitid0005466,mconcatfitid0006379,0.000050000,50,3-fit.000021.000055.txt
mdifffitid0005467,mconcatfitid0006379,0.000050000,50,3-fit.000021.000056.txt
mdifffitid0005460,mconcatfitid0006379,0.000050000,50,3-fit.000021.000049.txt
mdifffitid0005461,mconcatfitid0006379,0.000050000,50,3-fit.000021.000050.txt
mdifffitid0005475,mconcatfitid0006379,0.000050000,50,3-fit.000021.000064.txt
mdifffitid0005476,mconcatfitid0006379,0.000298000,298,3-fit.000022.000023.txt
mdifffitid0005473,mconcatfitid0006379,0.000050000,50,3-fit.000021.000062.txt
mdifffitid0005474,mconcatfitid0006379,0.000050000,50,3-fit.000021.000063.txt
mdifffitid0005479,mconcatfitid0006379,0.000050000,50,3-fit.000022.000026.txt
mdifffitid0005477,mconcatfitid0006379,0.000050000,50,3-fit.000022.000024.txt
mdifffitid0005478,mconcatfitid0006379,0.000050000,50,3-fit.000022.000025.txt
mdifffitid0005471,mconcatfitid0006379,0.000050000,50,3-fit.000021.000060.txt
mdifffitid0005472,mconcatfitid0006379,0.000050000,50,3-fit.000021.000061.txt
mdifffitid0005470,mconcatfitid0006379,0.000050000,50,3-fit.000021.000059.txt
mdifffitid0005486,mconcatfitid0006379,0.000050000,50,3-fit.000022.000033.txt
mdifffitid0005487,mconcatfitid0006379,0.000050000,50,3-fit.000022.000034.txt
mdifffitid0005484,mconcatfitid0006379,0.000288000,288,3-fit.000022.000031.txt
mdifffitid0005485,mconcatfitid0006379,0.000050000,50,3-fit.000022.000032.txt
mdifffitid0005488,mconcatfitid0006379,0.000050000,50,3-fit.000022.000035.txt
mdifffitid0005489,mconcatfitid0006379,0.000050000,50,3-fit.000022.000036.txt
mdifffitid0005482,mconcatfitid0006379,0.000288000,288,3-fit.000022.000029.txt
mdifffitid0005483,mconcatfitid0006379,0.000293000,293,3-fit.000022.000030.txt
mdifffitid0005480,mconcatfitid0006379,0.000050000,50,3-fit.000022.000027.txt
mdifffitid0005481,mconcatfitid0006379,0.000050000,50,3-fit.000022.000028.txt
mdifffitid0005410,mconcatfitid0006379,0.000050000,50,3-fit.000020.000042.txt
mdifffitid0005413,mconcatfitid0006379,0.000050000,50,3-fit.000020.000045.txt
mdifffitid0005414,mconcatfitid0006379,0.000050000,50,3-fit.000020.000046.txt
mdifffitid0005411,mconcatfitid0006379,0.000050000,50,3-fit.000020.000043.txt
mdifffitid0005412,mconcatfitid0006379,0.000050000,50,3-fit.000020.000044.txt
mdifffitid0005417,mconcatfitid0006379,0.000050000,50,3-fit.000020.000049.txt
mdifffitid0005418,mconcatfitid0006379,0.000050000,50,3-fit.000020.000050.txt
mdifffitid0005415,mconcatfitid0006379,0.000050000,50,3-fit.000020.000047.txt
mdifffitid0005416,mconcatfitid0006379,0.000050000,50,3-fit.000020.000048.txt
mdifffitid0005419,mconcatfitid0006379,0.000050000,50,3-fit.000020.000051.txt
mdifffitid0005420,mconcatfitid0006379,0.000050000,50,3-fit.000020.000052.txt
mdifffitid0005421,mconcatfitid0006379,0.000050000,50,3-fit.000020.000053.txt
mdifffitid0005424,mconcatfitid0006379,0.000050000,50,3-fit.000020.000056.txt
mdifffitid0005425,mconcatfitid0006379,0.000050000,50,3-fit.000020.000057.txt
mdifffitid0005422,mconcatfitid0006379,0.000050000,50,3-fit.000020.000054.txt
mdifffitid0005423,mconcatfitid0006379,0.000050000,50,3-fit.000020.000055.txt
mdifffitid0005428,mconcatfitid0006379,0.000050000,50,3-fit.000020.000060.txt
mdifffitid0005429,mconcatfitid0006379,0.000050000,50,3-fit.000020.000061.txt
mdifffitid0005426,mconcatfitid0006379,0.000050000,50,3-fit.000020.000058.txt
mdifffitid0005427,mconcatfitid0006379,0.000050000,50,3-fit.000020.000059.txt
mdifffitid0005431,mconcatfitid0006379,0.000050000,50,3-fit.000020.000063.txt
mdifffitid0005432,mconcatfitid0006379,0.000050000,50,3-fit.000020.000064.txt
mdifffitid0005430,mconcatfitid0006379,0.000050000,50,3-fit.000020.000062.txt
mdifffitid0005435,mconcatfitid0006379,0.000050000,50,3-fit.000021.000024.txt
mdifffitid0005436,mconcatfitid0006379,0.000050000,50,3-fit.000021.000025.txt
mdifffitid0005433,mconcatfitid0006379,0.000297000,297,3-fit.000021.000022.txt
mdifffitid0005434,mconcatfitid0006379,0.000050000,50,3-fit.000021.000023.txt
mdifffitid0005439,mconcatfitid0006379,0.000288000,288,3-fit.000021.000028.txt
mdifffitid0005437,mconcatfitid0006379,0.000050000,50,3-fit.000021.000026.txt
mdifffitid0005438,mconcatfitid0006379,0.000050000,50,3-fit.000021.000027.txt
mdifffitid0005442,mconcatfitid0006379,0.000050000,50,3-fit.000021.000031.txt
mdifffitid0005443,mconcatfitid0006379,0.000050000,50,3-fit.000021.000032.txt
mdifffitid0005440,mconcatfitid0006379,0.000291000,291,3-fit.000021.000029.txt
mdifffitid0005441,mconcatfitid0006379,0.000289000,289,3-fit.000021.000030.txt
mdifffitid0005446,mconcatfitid0006379,0.000050000,50,3-fit.000021.000035.txt
mdifffitid0005447,mconcatfitid0006379,0.000050000,50,3-fit.000021.000036.txt
mdifffitid0005444,mconcatfitid0006379,0.000050000,50,3-fit.000021.000033.txt
mdifffitid0005445,mconcatfitid0006379,0.000050000,50,3-fit.000021.000034.txt
mdifffitid0005448,mconcatfitid0006379,0.000050000,50,3-fit.000021.000037.txt
mdifffitid0005449,mconcatfitid0006379,0.000050000,50,3-fit.000021.000038.txt
mdifffitid0005376,mconcatfitid0006379,0.000050000,50,3-fit.000019.000052.txt
mdifffitid0005377,mconcatfitid0006379,0.000050000,50,3-fit.000019.000053.txt
mdifffitid0005374,mconcatfitid0006379,0.000050000,50,3-fit.000019.000050.txt
mdifffitid0005375,mconcatfitid0006379,0.000050000,50,3-fit.000019.000051.txt
mdifffitid0005378,mconcatfitid0006379,0.000050000,50,3-fit.000019.000054.txt
mdifffitid0005379,mconcatfitid0006379,0.000050000,50,3-fit.000019.000055.txt
mdifffitid0005372,mconcatfitid0006379,0.000050000,50,3-fit.000019.000048.txt
mdifffitid0005373,mconcatfitid0006379,0.000050000,50,3-fit.000019.000049.txt
mdifffitid0005370,mconcatfitid0006379,0.000050000,50,3-fit.000019.000046.txt
mdifffitid0005371,mconcatfitid0006379,0.000050000,50,3-fit.000019.000047.txt
mdifffitid0005387,mconcatfitid0006379,0.000050000,50,3-fit.000019.000063.txt
mdifffitid0005388,mconcatfitid0006379,0.000050000,50,3-fit.000019.000064.txt
mdifffitid0005385,mconcatfitid0006379,0.000050000,50,3-fit.000019.000061.txt
mdifffitid0005386,mconcatfitid0006379,0.000050000,50,3-fit.000019.000062.txt
mdifffitid0005389,mconcatfitid0006379,0.000293000,293,3-fit.000020.000021.txt
mdifffitid0005380,mconcatfitid0006379,0.000050000,50,3-fit.000019.000056.txt
mdifffitid0005383,mconcatfitid0006379,0.000050000,50,3-fit.000019.000059.txt
mdifffitid0005384,mconcatfitid0006379,0.000050000,50,3-fit.000019.000060.txt
mdifffitid0005381,mconcatfitid0006379,0.000050000,50,3-fit.000019.000057.txt
mdifffitid0005382,mconcatfitid0006379,0.000050000,50,3-fit.000019.000058.txt
mdifffitid0005398,mconcatfitid0006379,0.000050000,50,3-fit.000020.000030.txt
mdifffitid0005399,mconcatfitid0006379,0.000050000,50,3-fit.000020.000031.txt
mdifffitid0005396,mconcatfitid0006379,0.000288000,288,3-fit.000020.000028.txt
mdifffitid0005397,mconcatfitid0006379,0.000287000,287,3-fit.000020.000029.txt
mdifffitid0005390,mconcatfitid0006379,0.000050000,50,3-fit.000020.000022.txt
mdifffitid0005391,mconcatfitid0006379,0.000050000,50,3-fit.000020.000023.txt
mdifffitid0005394,mconcatfitid0006379,0.000050000,50,3-fit.000020.000026.txt
mdifffitid0005395,mconcatfitid0006379,0.000288000,288,3-fit.000020.000027.txt
mdifffitid0005392,mconcatfitid0006379,0.000050000,50,3-fit.000020.000024.txt
mdifffitid0005393,mconcatfitid0006379,0.000050000,50,3-fit.000020.000025.txt
